event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
BGD26876,8-Mar-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),Lawyers (Bangladesh),Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Dhaka,Dhaka,Shahbagh,Dhaka - Shahbagh,23.7317,90.3959,1,Dhaka Tribune,National,"On 8 March 2024, two groups of lawyers clashed at SCBA premises in Dhaka - Shahbagh (Shahbagh), during votes counting of the Supreme Court Bar Association (SCBA) elections.",0,crowd size=no report,1721769311
BGD26872,8-Mar-24,2024,1,Demonstrations,Protests,Protest with intervention,Protesters (Bangladesh),BNP: Bangladesh Nationalist Party; JMD: Jatiyatabadi Mohila Dal; Women (Bangladesh),Protesters,State forces-Protesters,,50,South Asia,Bangladesh,Dhaka,Dhaka,Paltan,Dhaka - Paltan,23.7333,90.4125,1,Dhaka Tribune,National,"On 8 March 2024, police foiled the protest march of Mohila Dal (JMD) in front of BNP office in Dhaka - Paltan (Paltan), on the occasion of International Women's Day. Police obstructed the rally from moving forward. BNP members also participated in the rally.",0,crowd size=no report,1724113673
BGD26872,8-Mar-24,2024,1,Demonstrations,Protests,Protest with intervention,Police Forces of Bangladesh (2009-2024),,State forces,State forces-Protesters,,50,South Asia,Bangladesh,Dhaka,Dhaka,Paltan,Dhaka - Paltan,23.7333,90.4125,1,Dhaka Tribune,National,"On 8 March 2024, police foiled the protest march of Mohila Dal (JMD) in front of BNP office in Dhaka - Paltan (Paltan), on the occasion of International Women's Day. Police obstructed the rally from moving forward. BNP members also participated in the rally.",0,crowd size=no report,1724113673
BGD26885,8-Mar-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters-Civilians,Civilian targeting,50,South Asia,Bangladesh,Mymensingh,Jamalpur,Jamalpur Sadar,Jamalpur,24.9197,89.9481,2,Daily Star (Bangladesh),National,"On 8 March 2024, locals assaulted and injured 8 students of Bangamata Sheikh Fojilatunnesa Mujib Science & Technology University with sharp weapons at Banpara village, Jamalpur Sadar upazila (coded as Jamalpur, Mymensingh), when the students were returning after having tea. Assailants obstructed them and snatched their phones before the assault.",0,crowd size=no report,1726526021
BGD26885,8-Mar-24,2024,1,Political violence,Riots,Mob violence,Civilians (Bangladesh),Students (Bangladesh),Civilians,Rioters-Civilians,Civilian targeting,50,South Asia,Bangladesh,Mymensingh,Jamalpur,Jamalpur Sadar,Jamalpur,24.9197,89.9481,2,Daily Star (Bangladesh),National,"On 8 March 2024, locals assaulted and injured 8 students of Bangamata Sheikh Fojilatunnesa Mujib Science & Technology University with sharp weapons at Banpara village, Jamalpur Sadar upazila (coded as Jamalpur, Mymensingh), when the students were returning after having tea. Assailants obstructed them and snatched their phones before the assault.",0,crowd size=no report,1726526021
BGD26889,8-Mar-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Rajshahi,Pabna,Ishwardi,Ishwardi,24.1286,89.0657,1,New Age (Bangladesh),National,"On 8 March 2024, assailants vandalized the house, private car, and motorbike parked at the residence of a former MP in Ishwardi municipality, Ishwardi upazila (Pabna, Rajshahi), over unknown reasons.",0,crowd size=no report,1730240643
BGD26908,7-Mar-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),AL: Bangladesh Awami League,Rioters,Rioters-Civilians,Civilian targeting,50,South Asia,Bangladesh,Dhaka,Faridpur,Saltha,Saltha,23.4338,89.782,2,Prothom Alo,National,"On 7 March 2024, supporters of an AL backed Boat candidate, assaulted and injured a supporter of an Eagle (independent) candidate in Saltha upazila (Faridpur, Dhaka), over establishing dominance in the area, and prior dispute on the recently held general elections.",0,crowd size=no report,1710874028
BGD26908,7-Mar-24,2024,1,Political violence,Riots,Mob violence,Civilians (Bangladesh),Independent Politicians (Bangladesh),Civilians,Rioters-Civilians,Civilian targeting,50,South Asia,Bangladesh,Dhaka,Faridpur,Saltha,Saltha,23.4338,89.782,2,Prothom Alo,National,"On 7 March 2024, supporters of an AL backed Boat candidate, assaulted and injured a supporter of an Eagle (independent) candidate in Saltha upazila (Faridpur, Dhaka), over establishing dominance in the area, and prior dispute on the recently held general elections.",0,crowd size=no report,1710874028
BGD26886,6-Mar-24,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),Students (Bangladesh),Protesters,Protesters only,,50,South Asia,Bangladesh,Mymensingh,Mymensingh,Trishal,Trishal,24.5621,90.3813,2,Prothom Alo,National,"On 6 March 2024, students of Jatiya Kabi Kazi Nazrul Islam University staged a protest on campus in Trishal upazila (Mymensingh), against a teacher suspected of sexually harassing a student.",0,crowd size=no report,1710267997
BGD26895,6-Mar-24,2024,1,Demonstrations,Riots,Violent demonstration,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Rangpur,Gaibandha,Gobindaganj,Gobindaganj,25.1401,89.3861,2,Prothom Alo,National,"On 6 March 2024, people vandalized a wrecker and staged a demonstration in front of Gobindganj police station, Gobindaganj upazila (Gaibandha, Rangpur), following the death of a rickshaw driver in an accident with police wrecker.",0,crowd size=no report,1710267998
BGD26880,5-Mar-24,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),,Protesters,Protesters only,,50,South Asia,Bangladesh,Dhaka,Munshiganj,Gazaria,Gazaria,23.5417,90.5934,2,New Age (Bangladesh),National,"On 5 March 2024, locals staged a protest at Dhaka-Chattogram highway, Gazaria upazila (Munshiganj, Dhaka), demanding resumption of gas supply in the area.",0,crowd size=no report,1710267997
BGD26893,5-Mar-24,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),Students (Bangladesh),Protesters,Protesters only,,50,South Asia,Bangladesh,Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj,24.4577,89.708,1,Prothom Alo,National,"On 5 March 2024, students of Shaheed M Mansoor Ali Medical College staged a protest in Sirajganj city (Sirajganj Sadar, Rajshahi), against the attack on a student by a teacher. The teacher shot and injured the student following an altercation.",0,crowd size=no report,1710267998
BGD26899,5-Mar-24,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),Labor Group (Bangladesh),Protesters,Protesters only,,50,South Asia,Bangladesh,Sylhet,Sylhet,Sylhet Sadar,Sylhet,24.899,91.872,1,Prothom Alo,National,"On 5 March 2024, employees of Bangmata Sheikh Fazilatunnecha Mujib Medical University staged a protest in Chowhatta area, Sylhet city (Sylhet Sadar), demanding job permanence, payment of salary and allowances including arrears and ensuring working environment at workplace.",0,crowd size=no report,1710267998
BGD26875,5-Mar-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),BCL: Bangladesh Chhatra League; Students (Bangladesh),Rioters,Rioters-Civilians,Civilian targeting,50,South Asia,Bangladesh,Dhaka,Dhaka,Savar,Savar,23.8486,90.25,1,New Age (Bangladesh),National,"On 5 March 2024, members of Chhatra League (BCL) assaulted and injured 4 members of Chatra Dal (JCD) at Dhaka-Aricha highway, Savar city (Dhaka), when JCD members were staging a procession to welcome the new JCD committee of Jahangirnagar university.",0,crowd size=no report,1719352722
BGD26875,5-Mar-24,2024,1,Political violence,Riots,Mob violence,Civilians (Bangladesh),JCD: Bangladesh Jatiotabadi Chatra Dal; Students (Bangladesh),Civilians,Rioters-Civilians,Civilian targeting,50,South Asia,Bangladesh,Dhaka,Dhaka,Savar,Savar,23.8486,90.25,1,New Age (Bangladesh),National,"On 5 March 2024, members of Chhatra League (BCL) assaulted and injured 4 members of Chatra Dal (JCD) at Dhaka-Aricha highway, Savar city (Dhaka), when JCD members were staging a procession to welcome the new JCD committee of Jahangirnagar university.",0,crowd size=no report,1719352722
BGD26890,5-Mar-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),BCL: Bangladesh Chhatra League; Students (Bangladesh),Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Rajshahi,Rajshahi,Boalia,Rajshahi,24.374,88.6011,1,Prothom Alo,National,"On 5 March 2024, two groups of Chhatra League (BCL) engaged in a factional clash using iron rods and sticks at Rajshahi university, Rajshahi city (Boalia), following an altercation over a trivial matter regarding smoking. Few people were injured in the clash.",0,crowd size=no report,1719352722
BGD26890,5-Mar-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),BCL: Bangladesh Chhatra League; Students (Bangladesh),Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Rajshahi,Rajshahi,Boalia,Rajshahi,24.374,88.6011,1,Prothom Alo,National,"On 5 March 2024, two groups of Chhatra League (BCL) engaged in a factional clash using iron rods and sticks at Rajshahi university, Rajshahi city (Boalia), following an altercation over a trivial matter regarding smoking. Few people were injured in the clash.",0,crowd size=no report,1719352722
BGD26894,5-Mar-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),Labor Group (Bangladesh),Rioters,Rioters-Civilians,Civilian targeting,50,South Asia,Bangladesh,Rangpur,Dinajpur,Chirirbandar,Chirirbandar,25.6556,88.7782,2,Daily Star (Bangladesh),National,"On 5 March 2024, workers of a brick kiln assaulted a mobile court team of Department of Environment in Purba Saitara village, Chirirbandar upazila (Dinajpur, Rangpur), when mobile court fined the kiln owner for failing to produce the documents for operating the brick kiln. At least 6 people, including a police personnel, were injured in the assault.",0,crowd size=no report,1724113673
BGD26894,5-Mar-24,2024,1,Political violence,Riots,Mob violence,Civilians (Bangladesh),Government of Bangladesh (2009-2024); Judges (Bangladesh); Police Forces of Bangladesh (2009-2024),Civilians,Rioters-Civilians,Civilian targeting,50,South Asia,Bangladesh,Rangpur,Dinajpur,Chirirbandar,Chirirbandar,25.6556,88.7782,2,Daily Star (Bangladesh),National,"On 5 March 2024, workers of a brick kiln assaulted a mobile court team of Department of Environment in Purba Saitara village, Chirirbandar upazila (Dinajpur, Rangpur), when mobile court fined the kiln owner for failing to produce the documents for operating the brick kiln. At least 6 people, including a police personnel, were injured in the assault.",0,crowd size=no report,1724113673
BGD26879,5-Mar-24,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),Labor Group (Bangladesh),Protesters,Protesters only,,50,South Asia,Bangladesh,Dhaka,Gazipur,Sreepur,Sreepur,24.1987,90.439,2,Dhaka Tribune,National,"On 5 March 2024, workers of a spinning factory staged a protest at Dhaka-Mymensingh highway, Sreepur upazila (Gazipur, Dhaka), demanding the timely payment of their salaries and a hike as per the new pay scale.",0,crowd size=no report,1726526021
BGD26867,4-Mar-24,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),Labor Group (Bangladesh),Protesters,Protesters only,,50,South Asia,Bangladesh,Barisal,Barisal,Barisal Sadar,Barisal,22.705,90.3701,1,Prothom Alo,National,"On 4 March 2024, shipping workers staged a protest rally at Barisal seaport, Barisal city (Barisal Sadar), with 11-point demands including the safety of boat workers, and stopping police harassment.",0,crowd size=no report,1710267997
BGD26892,4-Mar-24,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),Students (Bangladesh),Protesters,Protesters only,,50,South Asia,Bangladesh,Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj,24.4577,89.708,1,United News of Bangladesh,National,"On 4 March 2024, students of Shaheed Monsur Ali Medical College staged a protest on campus in Sirajganj city (Sirajganj Sadar, Rajshahi), against the attack on a student by a teacher. The teacher shot and injured the student following an altercation.",0,crowd size=no report,1710267997
BGD26874,4-Mar-24,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),Students (Bangladesh),Protesters,Protesters only,,50,South Asia,Bangladesh,Dhaka,Dhaka,Savar,Savar,23.8486,90.25,1,Dhaka Tribune,National,"On 4 March 2024, students of Jahangirnagar university staged a human chain protest on campus in Savar city (Dhaka), against the provost, accusing him of various irregularities and inefficiencies and demanded that he be relieved of his duties.",0,crowd size=no report,1719352722
BGD26884,4-Mar-24,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),BSU: Bangladesh Students' Union; Students (Bangladesh),Protesters,Protesters only,,50,South Asia,Bangladesh,Khulna,Kushtia,Kushtia Sadar,Kushtia,23.9028,89.1194,1,Prothom Alo,National,"On 4 March 2024, members of Bangladesh Students Union staged a sit-in protest at Islamic university, Kushtia city, Kushtia Sadar (Khulna), against the cutting of tree on campus.",0,crowd size=no report,1720552457
BGD26878,4-Mar-24,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),,Protesters,Protesters only,,50,South Asia,Bangladesh,Dhaka,Dhaka,,Dhaka,23.7656,90.3879,1,Prothom Alo,National,"On 4 March 2024, locals staged a human chain protest in front of a burnt building in Dhaka city, against the incident of fire causing several casualties. Locals demanded safety of buildings, and check the permits and clearances of the commercial buildings.",0,crowd size=no report,1721769311
BGD26901,4-Mar-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),AL: Bangladesh Awami League,Rioters,Rioters-Civilians,Civilian targeting,50,South Asia,Bangladesh,Chittagong,Comilla,Comilla Adarsha Sadar,Comilla,23.4619,91.185,1,Prothom Alo,National,"On 4 March 2024, assailants, suspectedly supporters of Awami League, exploded cocktail bombs during a meeting of an independent candidate for by-elections in race course area, Comilla city (Comilla Adarsha Sadar, Chittagong), over unknown reasons. Casualties unknown.",0,crowd size=no report,1726526021
BGD26901,4-Mar-24,2024,1,Political violence,Riots,Mob violence,Civilians (Bangladesh),Independent Politicians (Bangladesh),Civilians,Rioters-Civilians,Civilian targeting,50,South Asia,Bangladesh,Chittagong,Comilla,Comilla Adarsha Sadar,Comilla,23.4619,91.185,1,Prothom Alo,National,"On 4 March 2024, assailants, suspectedly supporters of Awami League, exploded cocktail bombs during a meeting of an independent candidate for by-elections in race course area, Comilla city (Comilla Adarsha Sadar, Chittagong), over unknown reasons. Casualties unknown.",0,crowd size=no report,1726526021
BGD26902,4-Mar-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),AL: Bangladesh Awami League,Rioters,Rioters-Civilians,Civilian targeting,50,South Asia,Bangladesh,Chittagong,Comilla,Comilla Adarsha Sadar,Comilla,23.4619,91.185,1,Prothom Alo,National,"On 4 March 2024, assailants, suspectedly supporters of Awami League, vandalized a private hotel of an independent candidate for by-elections, and assaulted the staffers, in race course area, Comilla city (Comilla Adarsha Sadar, Chittagong), over unknown reasons. 4 staffers were injured.",0,crowd size=no report,1726526021
